Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Number_of_Policies,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
8322,IO57824,Arizona,2953.797658,No,Extended,Bachelor,Unemployed,M,0,Urban,Married,87,1,Personal L2,Offer2,Web,414.190987,Four-Door Car,Medsize
8323,AX86552,California,6198.793072,No,Extended,College,Medical Leave,M,24053,Suburban,Divorced,87,7,Personal L2,Offer2,Web,624.532492,Four-Door Car,Medsize
8324,LM84078,Oregon,12176.00621,No,Basic,College,Unemployed,M,0,Suburban,Single,117,2,Personal L2,Offer3,Web,1373.258272,SUV,Medsize
8325,GG87344,Oregon,4035.009284,No,Basic,College,Employed,F,55407,Urban,Married,101,1,Personal L3,Offer3,Agent,275.341953,SUV,Medsize
8326,LA35379,Oregon,2954.387586,No,Basic,Master,Employed,F,62461,Rural,Married,73,1,Personal L1,Offer2,Agent,129.26740800000002,Four-Door Car,Small
8327,EZ43738,California,5204.64616,No,Basic,Bachelor,Medical Leave,F,29406,Suburban,Married,68,6,Personal L3,Offer1,Agent,326.4,Four-Door Car,Medsize
8328,DF49110,Oregon,8100.243093000001,No,Basic,Doctor,Employed,M,89420,Urban,Married,67,2,Personal L1,Offer2,Call Center,212.455137,Four-Door Car,Medsize
8329,IL32727,California,4443.631711,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,121,1,Personal L2,Offer1,Agent,644.269611,SUV,Medsize
8330,QV55524,Washington,7503.367741,No,Extended,College,Employed,M,52464,Suburban,Married,95,3,Personal L2,Offer4,Agent,515.930856,Four-Door Car,Medsize
8331,EB55390,Oregon,2548.509175,No,Basic,Master,Employed,F,43731,Urban,Married,64,1,Special L3,Offer3,Web,162.461078,Four-Door Car,Medsize
8332,KB54415,Arizona,2473.368225,No,Basic,High School or Below,Disabled,M,13449,Suburban,Single,68,1,Personal L2,Offer1,Agent,326.4,Four-Door Car,Large
8333,PG14554,Arizona,32777.30467,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,115,2,Personal L2,Offer1,Call Center,552.0,SUV,Small
8334,QI63521,Nevada,19228.46362,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,187,2,Personal L2,Offer1,Branch,897.6,Luxury SUV,Medsize
8335,DC85335,Oregon,4538.117454,No,Basic,College,Employed,M,49821,Suburban,Married,61,3,Personal L2,Offer4,Web,333.308611,Four-Door Car,Small
8336,SR26762,California,7663.514373,No,Basic,Bachelor,Employed,F,34837,Rural,Married,63,2,Personal L1,Offer1,Agent,72.82843100000002,Four-Door Car,Medsize
8337,UH86550,Oregon,4177.288153,No,Premium,College,Employed,F,44222,Urban,Married,104,1,Personal L2,Offer3,Branch,413.196371,Four-Door Car,Medsize
8338,ON72594,California,11776.00378,No,Extended,Master,Employed,F,58881,Urban,Married,97,2,Personal L2,Offer4,Branch,354.885018,Four-Door Car,Medsize
8339,LE28486,Oregon,3996.772165,No,Basic,College,Employed,F,46210,Rural,Married,100,1,Personal L3,Offer1,Agent,46.31577100000001,SUV,Medsize
8340,EJ86526,Oregon,5490.775022999998,No,Basic,Bachelor,Employed,F,49480,Rural,Married,70,4,Corporate L2,Offer2,Web,72.686545,Four-Door Car,Medsize
8341,DQ92905,Arizona,12989.81806,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,2,Personal L3,Offer1,Web,312.0,Four-Door Car,Medsize
8342,JL25091,California,4599.759229,No,Premium,Bachelor,Employed,M,79284,Rural,Single,117,1,Special L2,Offer3,Agent,156.452827,Four-Door Car,Medsize
8343,HP42153,Washington,2351.878675,No,Basic,High School or Below,Medical Leave,F,12928,Suburban,Single,64,1,Personal L3,Offer1,Agent,307.2,Four-Door Car,Medsize
8344,OQ27893,Oregon,2903.242245,No,Basic,High School or Below,Employed,M,20510,Suburban,Married,74,1,Personal L3,Offer2,Agent,355.2,Two-Door Car,Medsize
8345,PB31909,California,3807.528493,No,Premium,College,Unemployed,M,0,Suburban,Single,115,1,Corporate L2,Offer1,Agent,828.0,Four-Door Car,Medsize
8346,AL43715,Nevada,8310.704732,No,Premium,Master,Employed,M,67541,Rural,Married,104,6,Personal L3,Offer4,Agent,203.886869,Four-Door Car,Medsize
8347,YA70612,Oregon,8962.795984,No,Basic,Bachelor,Employed,M,97924,Suburban,Married,74,2,Personal L2,Offer1,Branch,355.2,Two-Door Car,Medsize
8348,LO37570,Arizona,12157.5413,No,Extended,High School or Below,Employed,M,40432,Suburban,Married,77,2,Personal L3,Offer3,Agent,369.6,Four-Door Car,Medsize
8349,XC83045,Nevada,16460.077540000002,No,Extended,Bachelor,Disabled,M,16869,Suburban,Divorced,222,3,Personal L2,Offer1,Call Center,1065.6,Luxury SUV,Small
8350,NC47038,Arizona,8788.532018,No,Basic,High School or Below,Employed,M,91171,Suburban,Married,110,8,Personal L2,Offer2,Agent,771.39748,SUV,Medsize
8351,DS31990,Oregon,5093.4791909999985,No,Basic,High School or Below,Unemployed,M,0,Rural,Married,71,3,Personal L3,Offer2,Call Center,150.878447,Two-Door Car,Large
8352,CR99369,Arizona,5377.907960000001,No,Basic,High School or Below,Employed,M,34528,Urban,Married,69,7,Corporate L3,Offer1,Agent,183.602763,Four-Door Car,Large
8353,RE68901,Washington,5635.746396000001,No,Basic,College,Employed,F,20303,Suburban,Married,71,3,Corporate L3,Offer1,Branch,340.8,Four-Door Car,Small
8354,VQ97965,Oregon,3514.212939,No,Extended,Bachelor,Employed,F,73643,Rural,Single,89,1,Corporate L3,Offer2,Agent,147.486454,Four-Door Car,Medsize
8355,ZK83518,California,4386.277558,Yes,Basic,College,Retired,M,10621,Suburban,Single,67,5,Personal L3,Offer1,Agent,321.6,Four-Door Car,Medsize
8356,EJ77557,California,7294.5816,No,Extended,High School or Below,Employed,M,76407,Suburban,Married,91,9,Personal L2,Offer1,Agent,436.8,Four-Door Car,Medsize
8357,QJ62033,Arizona,2415.063816,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,71,1,Personal L3,Offer2,Call Center,511.2,Four-Door Car,Medsize
8358,OH23652,Oregon,4693.751128,No,Extended,Bachelor,Medical Leave,F,26607,Suburban,Married,122,1,Personal L2,Offer1,Agent,585.6,SUV,Medsize
8359,NE51159,Oregon,7481.825592,No,Extended,College,Employed,M,61783,Suburban,Married,94,6,Personal L2,Offer2,Branch,658.1258740000002,Four-Door Car,Small
8360,GU56606,Nevada,5953.352957,No,Extended,Bachelor,Employed,M,20283,Suburban,Divorced,77,3,Personal L1,Offer2,Branch,369.6,Two-Door Car,Medsize
8361,HR28499,California,3890.964154,No,Extended,Bachelor,Employed,M,43578,Rural,Married,98,1,Personal L1,Offer2,Agent,105.662175,Two-Door Car,Medsize
8362,VK92827,California,5352.218989,No,Basic,Bachelor,Employed,M,93606,Suburban,Divorced,67,3,Personal L3,Offer2,Branch,321.6,Four-Door Car,Small
8363,DZ85842,California,8105.814829999998,No,Basic,High School or Below,Retired,M,17920,Suburban,Married,72,2,Personal L1,Offer1,Branch,424.375364,Four-Door Car,Medsize
8364,HX87528,California,3509.9688060000008,No,Extended,College,Employed,M,51800,Urban,Single,92,1,Personal L2,Offer1,Agent,299.452532,Four-Door Car,Medsize
8365,FJ57446,Oregon,8434.119037999999,No,Basic,College,Employed,F,27694,Suburban,Single,108,7,Personal L2,Offer3,Agent,741.850171,SUV,Small
8366,GU91528,Oregon,4254.620669,Yes,Basic,High School or Below,Disabled,F,11904,Suburban,Single,61,3,Personal L1,Offer1,Web,292.8,Two-Door Car,Small
8367,LR92373,Nevada,2839.945741,No,Basic,Bachelor,Employed,F,53444,Urban,Divorced,72,1,Personal L2,Offer1,Branch,315.703929,Four-Door Car,Medsize
8368,LC90366,Nevada,16473.16905,Yes,Basic,Bachelor,Retired,M,22828,Suburban,Married,106,2,Personal L2,Offer1,Agent,508.8,SUV,Medsize
8369,UI36597,Oregon,31706.9251,No,Extended,Bachelor,Employed,M,50719,Suburban,Married,131,2,Personal L2,Offer1,Call Center,870.6269070000002,SUV,Small
8370,MD33155,California,2580.849899,Yes,Basic,College,Employed,M,46900,Suburban,Married,66,1,Corporate L3,Offer2,Web,316.8,Four-Door Car,Medsize
8371,MB20764,Oregon,17622.1332,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,252,3,Corporate L2,Offer4,Branch,1814.4,Luxury SUV,Medsize
8372,JA76884,California,14435.67365,Yes,Premium,Master,Employed,M,60880,Rural,Married,119,2,Personal L2,Offer1,Agent,109.906628,Two-Door Car,Medsize
8373,BQ32117,California,12731.95161,Yes,Basic,Doctor,Employed,M,40870,Suburban,Married,105,2,Personal L1,Offer1,Agent,504.0,SUV,Large
8374,ZM45168,Oregon,2398.354197,No,Basic,College,Disabled,M,14321,Suburban,Single,65,1,Personal L2,Offer1,Branch,423.823547,Four-Door Car,Medsize
8375,BE25221,Arizona,6182.618843,No,Extended,High School or Below,Medical Leave,M,20072,Suburban,Married,82,9,Corporate L3,Offer1,Agent,473.266879,Four-Door Car,Medsize
8376,PN35535,California,4651.28429,No,Basic,College,Employed,F,98475,Suburban,Married,115,1,Personal L1,Offer2,Web,552.0,SUV,Medsize
8377,EI17022,Washington,12168.74492,Yes,Basic,Bachelor,Retired,M,14973,Suburban,Divorced,115,2,Corporate L3,Offer1,Branch,828.0,SUV,Medsize
8378,OH41318,Washington,26122.12998,No,Extended,Master,Employed,M,83385,Suburban,Divorced,131,2,Personal L3,Offer3,Web,704.337157,SUV,Medsize
8379,ER52041,California,3237.305187,No,Extended,College,Unemployed,M,0,Suburban,Single,90,1,Personal L3,Offer1,Call Center,659.435886,Four-Door Car,Medsize
8380,PY57181,Oregon,9416.474669,No,Extended,College,Unemployed,M,0,Suburban,Married,86,2,Personal L3,Offer2,Call Center,412.8,Four-Door Car,Medsize
8381,CY12922,Arizona,2506.360995,No,Basic,College,Unemployed,M,0,Suburban,Single,73,1,Personal L2,Offer2,Web,525.6,Four-Door Car,Small
8382,YV85096,Oregon,5272.005079,No,Basic,Bachelor,Employed,F,98110,Urban,Married,65,8,Corporate L2,Offer1,Branch,176.287711,Four-Door Car,Medsize
8383,DG34434,California,5246.278375,Yes,Basic,Bachelor,Employed,F,28909,Suburban,Married,66,8,Corporate L2,Offer1,Agent,456.702735,Two-Door Car,Medsize
8384,DL14445,California,10611.56172,No,Extended,College,Unemployed,F,0,Suburban,Single,96,2,Personal L2,Offer3,Branch,949.953253,Four-Door Car,Small
8385,QL80621,Oregon,2249.874803,No,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,62,1,Personal L1,Offer1,Web,297.6,Four-Door Car,Medsize
8386,NY57065,California,2816.756002,No,Basic,Bachelor,Employed,M,42937,Urban,Married,71,1,Corporate L1,Offer1,Call Center,251.779842,Two-Door Car,Small
8387,EO17010,California,4751.280948,No,Basic,Master,Employed,M,30887,Urban,Married,119,1,Personal L3,Offer3,Agent,444.167713,SUV,Large
8388,LC47479,Oregon,28622.31443,No,Extended,College,Employed,M,35442,Suburban,Married,239,2,Personal L2,Offer3,Branch,1147.2,Luxury Car,Small
8389,GB92679,Nevada,8421.516848000001,No,Premium,High School or Below,Employed,F,95139,Rural,Married,103,6,Personal L1,Offer1,Agent,34.023132000000004,Four-Door Car,Medsize
8390,VQ78876,Oregon,4660.399573,No,Basic,Bachelor,Employed,F,89834,Rural,Married,116,1,Corporate L3,Offer1,Branch,43.15595,SUV,Medsize
8391,YQ24856,California,6843.8489709999985,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,66,2,Corporate L2,Offer2,Web,478.509797,Two-Door Car,Medsize
8392,XV11038,California,9223.987144,No,Extended,College,Medical Leave,F,18814,Suburban,Single,122,3,Personal L2,Offer2,Branch,585.6,Sports Car,Medsize
8393,MG88768,California,4938.727660000001,No,Basic,College,Employed,M,82733,Rural,Married,62,9,Corporate L3,Offer2,Branch,72.101019,Four-Door Car,Medsize
8394,RN36393,California,15114.40241,Yes,Basic,High School or Below,Medical Leave,F,28513,Suburban,Married,100,2,Personal L2,Offer2,Call Center,480.0,SUV,Medsize
8395,BU59722,Washington,5037.953998,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,68,9,Personal L2,Offer3,Web,326.4,Four-Door Car,Medsize
8396,JD86991,Oregon,5097.318657,No,Basic,Bachelor,Employed,M,67233,Urban,Married,63,3,Personal L3,Offer3,Call Center,246.69362400000003,Two-Door Car,Medsize
8397,QM60216,Oregon,8906.991433,No,Extended,College,Employed,M,58718,Suburban,Single,226,1,Personal L3,Offer1,Agent,1084.8,Luxury Car,Medsize
8398,NJ43658,California,22721.47396,No,Basic,Master,Disabled,M,21724,Suburban,Married,198,2,Corporate L1,Offer1,Agent,1505.230405,Luxury SUV,Large
8399,GL34504,California,9095.15235,No,Premium,High School or Below,Employed,F,65103,Suburban,Married,115,3,Personal L3,Offer2,Branch,552.0,Four-Door Car,Small
8400,YX51934,California,4898.957331000001,No,Basic,High School or Below,Employed,F,55071,Urban,Married,61,5,Personal L2,Offer3,Call Center,231.516063,Four-Door Car,Medsize
8401,FO83170,California,2916.380797,No,Basic,Doctor,Employed,M,85817,Rural,Married,72,1,Personal L1,Offer4,Agent,154.987759,Four-Door Car,Medsize
8402,JW33458,California,5729.855012,No,Basic,Master,Employed,F,92254,Urban,Married,70,7,Corporate L3,Offer3,Call Center,245.593225,Four-Door Car,Medsize
8403,JP10227,California,12280.76661,Yes,Premium,College,Employed,M,88340,Suburban,Married,102,2,Corporate L2,Offer1,Branch,489.6,Two-Door Car,Medsize
8404,HX90683,California,2472.469209,Yes,Basic,College,Employed,F,63860,Urban,Married,62,1,Personal L2,Offer2,Agent,208.598246,Four-Door Car,Medsize
8405,UC19334,California,4698.345864,No,Extended,High School or Below,Medical Leave,F,26411,Suburban,Married,126,1,Corporate L3,Offer3,Agent,604.8,SUV,Medsize
8406,ED61615,California,7950.178237,No,Basic,High School or Below,Employed,M,26189,Suburban,Single,69,2,Personal L2,Offer3,Agent,331.2,Four-Door Car,Small
8407,CB78049,California,3299.339339,No,Extended,College,Employed,M,66114,Rural,Single,92,1,Personal L2,Offer4,Branch,178.842061,Four-Door Car,Medsize
8408,OS70004,California,7506.779365,No,Premium,College,Employed,M,49561,Suburban,Single,193,1,Personal L3,Offer1,Branch,926.4,SUV,Medsize
8409,SM67119,California,7123.694599,No,Basic,College,Disabled,F,16139,Suburban,Married,62,2,Personal L3,Offer1,Branch,297.6,Four-Door Car,Large
8410,RO77709,California,8008.095993999998,No,Basic,High School or Below,Employed,M,63775,Urban,Married,100,3,Corporate L1,Offer2,Call Center,462.753151,SUV,Small
8411,QT27514,California,5318.89664,Yes,Basic,Bachelor,Employed,F,25134,Suburban,Married,67,6,Personal L3,Offer2,Call Center,321.6,Four-Door Car,Small
8412,ZT53375,California,5483.89085,No,Basic,Bachelor,Employed,M,87777,Urban,Single,68,7,Personal L2,Offer1,Branch,257.708912,Two-Door Car,Medsize
8413,LB35863,California,7244.497284,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,103,3,Personal L1,Offer2,Agent,494.4,SUV,Small
8414,JL95389,California,15558.44195,No,Basic,Bachelor,Employed,F,62922,Suburban,Married,194,7,Corporate L3,Offer1,Agent,1121.633645,Luxury Car,Medsize
8415,MF30956,California,8945.689398,No,Basic,College,Employed,M,83761,Rural,Married,112,8,Corporate L2,Offer1,Web,270.227547,SUV,Medsize
8416,FD36230,California,8441.667084,No,Basic,High School or Below,Employed,F,50801,Rural,Married,72,2,Personal L2,Offer2,Agent,43.419028,Four-Door Car,Medsize
8417,OE75629,California,2798.834343,No,Basic,College,Employed,M,48675,Suburban,Divorced,71,1,Corporate L3,Offer1,Web,340.8,Four-Door Car,Medsize
8418,VV97308,California,7522.9007040000015,No,Basic,High School or Below,Employed,M,55916,Suburban,Married,63,2,Personal L2,Offer4,Agent,302.4,Four-Door Car,Medsize
8419,LU17507,California,39033.08248000001,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,180,2,Personal L2,Offer2,Call Center,864.0,Luxury SUV,Medsize
8420,TW11115,California,2594.7935,No,Basic,High School or Below,Employed,F,30064,Urban,Married,65,1,Personal L3,Offer1,Agent,296.852419,Two-Door Car,Large
8421,ND42562,California,8991.124186,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,127,4,Personal L3,Offer2,Call Center,1176.285998,Sports Car,Large
8422,FZ29605,California,2332.095228,No,Basic,College,Unemployed,M,0,Suburban,Single,67,1,Corporate L1,Offer3,Web,482.4,Four-Door Car,Small
8423,SC30127,California,9244.351881,No,Extended,Doctor,Medical Leave,F,12081,Suburban,Divorced,82,2,Personal L3,Offer3,Agent,548.064933,Two-Door Car,Medsize
8424,HI26883,California,6290.699249,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,95,5,Personal L2,Offer1,Branch,684.0,Two-Door Car,Medsize
8425,EW15755,California,9880.097141,No,Extended,Master,Employed,F,62326,Rural,Married,122,8,Personal L1,Offer1,Agent,96.00936,SUV,Medsize
8426,GH48839,California,11790.49617,Yes,Basic,College,Retired,M,25251,Suburban,Divorced,66,2,Corporate L3,Offer2,Web,316.8,Four-Door Car,Medsize
8427,IX46908,California,5477.206072,No,Basic,College,Medical Leave,F,21289,Suburban,Married,71,3,Corporate L2,Offer2,Branch,340.8,Four-Door Car,Large
8428,LX95134,California,3674.56826,No,Extended,College,Employed,F,84814,Suburban,Married,90,1,Corporate L3,Offer4,Call Center,512.816507,Four-Door Car,Medsize
8429,CX89767,California,4714.044733,No,Basic,High School or Below,Employed,F,46097,Urban,Married,61,3,Personal L2,Offer2,Call Center,197.074966,Four-Door Car,Large
8430,DI45039,California,2754.143877,No,Basic,College,Employed,F,58705,Rural,Married,69,1,Personal L2,Offer4,Web,48.956424,Two-Door Car,Medsize
8431,AI14767,California,40688.53442,No,Basic,High School or Below,Employed,F,37455,Suburban,Married,114,2,Personal L3,Offer4,Call Center,547.2,SUV,Small
8432,OJ38536,California,4563.859434,No,Basic,Doctor,Employed,F,62010,Suburban,Married,112,1,Personal L3,Offer2,Agent,537.6,SUV,Medsize
8433,TI90592,California,7430.347681,No,Extended,College,Employed,M,61568,Urban,Married,93,3,Corporate L1,Offer1,Agent,240.818954,Four-Door Car,Medsize
8434,UN63889,California,2644.983484,No,Basic,Bachelor,Employed,M,90443,Urban,Divorced,66,1,Personal L3,Offer3,Call Center,235.174197,Two-Door Car,Medsize
8435,FZ94690,California,26220.03266,No,Extended,High School or Below,Employed,M,24743,Suburban,Divorced,84,2,Personal L2,Offer2,Branch,1008.03551,Four-Door Car,Small
8436,TL60066,California,2397.036098,Yes,Basic,High School or Below,Retired,F,22283,Suburban,Divorced,65,1,Personal L1,Offer1,Branch,572.072106,Four-Door Car,Medsize
8437,OL61964,California,5207.680496,No,Basic,Bachelor,Employed,M,74627,Urban,Married,65,6,Corporate L3,Offer1,Agent,176.735323,Four-Door Car,Medsize
8438,DN77617,California,5907.078117,No,Basic,College,Employed,F,47306,Rural,Married,74,3,Corporate L2,Offer4,Branch,97.723235,Four-Door Car,Medsize
8439,BV12771,California,27420.81318,No,Basic,College,Unemployed,M,0,Suburban,Married,112,2,Personal L2,Offer3,Branch,537.6,SUV,Medsize
8440,NA14154,California,5044.857229,No,Basic,Bachelor,Employed,M,59292,Urban,Married,64,4,Corporate L3,Offer2,Call Center,218.491318,Two-Door Car,Medsize
8441,ZO54248,California,3090.13236,No,Extended,High School or Below,Employed,F,23970,Rural,Married,77,1,Personal L2,Offer2,Call Center,43.959921,Four-Door Car,Medsize
8442,CW13886,California,8514.394994,No,Basic,College,Employed,M,48428,Urban,Married,72,2,Personal L2,Offer2,Call Center,223.728018,Four-Door Car,Medsize
8443,TT63451,California,20925.89544,No,Basic,High School or Below,Employed,F,44342,Suburban,Married,74,2,Personal L3,Offer4,Branch,355.2,Four-Door Car,Medsize
8444,OW54561,California,3515.4565729999995,No,Basic,College,Unemployed,M,0,Suburban,Single,103,1,Personal L3,Offer3,Web,741.6,Sports Car,Small
8445,EE34821,California,17666.565430000002,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,74,2,Corporate L1,Offer1,Web,355.2,Two-Door Car,Large
8446,ZB85648,California,30313.30977,No,Extended,College,Employed,F,67117,Urban,Single,85,2,Personal L3,Offer4,Web,329.423177,Two-Door Car,Medsize
8447,IE57921,California,4726.869327,Yes,Extended,Bachelor,Medical Leave,F,13037,Suburban,Married,124,1,Personal L2,Offer2,Agent,839.348464,SUV,Small
8448,OY47486,California,5284.509533,No,Basic,College,Employed,M,71960,Rural,Single,67,9,Personal L1,Offer2,Call Center,151.495249,Two-Door Car,Medsize
8449,LV51815,California,2990.330995,No,Basic,High School or Below,Employed,F,73137,Urban,Married,74,1,Corporate L3,Offer1,Branch,227.797105,Four-Door Car,Medsize
8450,VU99672,California,3548.071725,No,Extended,College,Unemployed,M,0,Urban,Married,96,1,Corporate L2,Offer1,Branch,446.122702,Four-Door Car,Large
8451,SN69015,California,6371.320461,No,Extended,College,Employed,M,23797,Suburban,Married,81,3,Personal L2,Offer2,Web,388.8,Four-Door Car,Medsize
8452,UO54843,California,5372.351967000001,No,Basic,Bachelor,Employed,M,70286,Rural,Married,67,3,Corporate L3,Offer2,Web,130.143497,Four-Door Car,Medsize
8453,ES34753,California,5165.202368,No,Extended,Master,Disabled,F,12904,Suburban,Married,132,1,Personal L2,Offer1,Agent,633.6,SUV,Medsize
8454,KE91683,California,8264.747862999999,No,Basic,High School or Below,Employed,F,42045,Rural,Married,103,3,Personal L2,Offer1,Agent,40.839965,SUV,Medsize
8455,YU23754,California,5193.7705719999985,No,Basic,Master,Employed,F,24948,Urban,Married,65,4,Personal L3,Offer2,Branch,280.352767,Four-Door Car,Medsize
8456,AS77287,California,8099.571212999998,No,Basic,College,Disabled,M,25452,Suburban,Single,107,3,Personal L3,Offer1,Agent,954.688499,Sports Car,Medsize
8457,PD36660,California,8845.073706000001,No,Basic,High School or Below,Employed,F,95850,Urban,Married,109,3,Corporate L1,Offer1,Agent,328.502498,Sports Car,Medsize
8458,BQ20851,California,8295.977271,No,Basic,Master,Employed,M,73556,Urban,Divorced,104,9,Personal L3,Offer1,Agent,497.684017,SUV,Medsize
8459,PW91494,California,9344.431622,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,64,2,Personal L2,Offer2,Branch,307.2,Two-Door Car,Medsize
8460,NZ83890,California,5081.741975999998,No,Basic,High School or Below,Unemployed,F,0,Rural,Married,69,7,Personal L1,Offer3,Branch,93.697638,Two-Door Car,Medsize
8461,QV24282,California,5363.531017,No,Basic,Bachelor,Employed,F,43879,Urban,Single,69,5,Corporate L3,Offer1,Branch,242.133552,Four-Door Car,Medsize
8462,YF67162,California,2429.600516,No,Basic,High School or Below,Employed,F,23941,Suburban,Married,61,1,Corporate L2,Offer3,Agent,292.8,Four-Door Car,Medsize
8463,YE20366,California,7183.071115000002,No,Basic,Bachelor,Medical Leave,M,14390,Suburban,Single,65,2,Personal L2,Offer1,Agent,402.778867,Four-Door Car,Medsize
8464,PN77420,California,5376.887320000002,No,Basic,College,Employed,M,30039,Suburban,Single,70,9,Corporate L3,Offer3,Agent,498.612632,Four-Door Car,Medsize
8465,CF26207,California,7019.177186,Yes,Basic,College,Retired,M,26806,Suburban,Married,63,2,Personal L2,Offer1,Agent,302.4,Four-Door Car,Medsize
8466,WH24638,California,7079.170237,No,Extended,College,Employed,F,24450,Urban,Married,90,4,Personal L2,Offer3,Agent,250.959093,Four-Door Car,Medsize
8467,YQ16427,California,2415.83485,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,64,1,Personal L3,Offer2,Web,360.217299,Four-Door Car,Large
8468,AZ90068,California,8193.160528,No,Basic,College,Employed,M,89219,Suburban,Single,73,2,Personal L3,Offer2,Branch,350.4,Four-Door Car,Medsize
8469,PL59209,California,6952.651187,No,Basic,College,Unemployed,F,0,Suburban,Single,73,2,Corporate L1,Offer2,Agent,525.6,Four-Door Car,Medsize
8470,VK93542,California,7465.980556,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,109,8,Personal L3,Offer3,Branch,784.8,SUV,Medsize
8471,NE70589,California,13220.80421,No,Basic,College,Disabled,M,29504,Suburban,Married,117,2,Personal L2,Offer1,Branch,809.039071,SUV,Medsize
8472,AT52647,California,4014.9185,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,113,1,Personal L1,Offer2,Call Center,1305.275432,SUV,Medsize
8473,CW38361,California,8744.727173000001,No,Basic,Bachelor,Employed,M,61706,Rural,Married,110,7,Corporate L3,Offer3,Call Center,223.905524,SUV,Small
8474,BZ92811,California,5948.9889600000015,No,Premium,High School or Below,Employed,F,88122,Suburban,Married,148,1,Corporate L2,Offer2,Call Center,840.231575,SUV,Medsize
8475,ON68006,California,5520.149969,No,Basic,Bachelor,Employed,F,26129,Suburban,Divorced,70,3,Personal L2,Offer1,Agent,419.187114,Four-Door Car,Medsize
8476,VG58889,California,5040.775434,No,Basic,Bachelor,Disabled,F,22350,Suburban,Married,66,5,Corporate L3,Offer1,Agent,316.8,Two-Door Car,Large
8477,MI42935,California,5654.593045000001,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,83,7,Personal L2,Offer3,Call Center,597.6,Four-Door Car,Medsize
8478,OS21957,California,8896.500265,No,Basic,High School or Below,Employed,F,26201,Rural,Married,112,8,Personal L2,Offer4,Call Center,168.901895,SUV,Small
8479,JG21385,California,8715.945469,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,84,2,Personal L3,Offer3,Branch,604.8,Four-Door Car,Medsize
8480,CT62892,California,7868.808884,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,107,7,Personal L3,Offer1,Agent,513.6,SUV,Small
8481,IE97795,California,6878.008403,No,Extended,High School or Below,Employed,M,39020,Suburban,Married,87,5,Corporate L1,Offer3,Agent,485.01384,Four-Door Car,Small
8482,DM59629,California,6411.675304,No,Extended,Bachelor,Employed,F,47606,Suburban,Divorced,81,4,Personal L3,Offer3,Agent,388.8,Two-Door Car,Small
8483,SH48087,California,10144.3094,No,Extended,College,Medical Leave,F,27231,Suburban,Married,88,2,Personal L2,Offer1,Branch,422.4,Four-Door Car,Medsize
8484,WG93963,California,8575.961718999999,No,Extended,College,Employed,F,39946,Suburban,Divorced,218,1,Personal L1,Offer1,Branch,1046.4,Luxury SUV,Small
8485,OQ88395,California,4510.542608,No,Basic,College,Employed,M,84300,Rural,Married,111,1,Corporate L3,Offer2,Branch,202.22495,SUV,Medsize
8486,XH46220,California,3746.751625,Yes,Extended,College,Employed,F,41479,Rural,Married,94,1,Corporate L2,Offer2,Call Center,19.575683,Two-Door Car,Large
8487,BK61065,California,5479.555081,Yes,Basic,Master,Employed,M,56005,Suburban,Married,68,3,Personal L2,Offer1,Branch,326.4,Four-Door Car,Small
8488,UD87700,California,7164.011997,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,108,9,Corporate L3,Offer1,Agent,1260.456194,SUV,Large
8489,CO19402,California,13265.51039,No,Basic,Bachelor,Employed,F,99617,Rural,Married,109,2,Personal L2,Offer3,Agent,74.934678,SUV,Medsize
8490,KJ29915,California,5246.278375,Yes,Basic,Bachelor,Employed,F,28909,Suburban,Married,66,8,Personal L2,Offer1,Agent,456.702735,Two-Door Car,Medsize
8491,JX52708,California,4556.068318,No,Basic,Bachelor,Medical Leave,M,25617,Suburban,Divorced,63,3,Personal L3,Offer2,Call Center,302.4,Two-Door Car,Medsize
8492,OT42923,California,2751.250209,No,Basic,High School or Below,Employed,M,86788,Suburban,Single,70,1,Personal L3,Offer2,Agent,336.0,Four-Door Car,Medsize
